Hub,ZSP,Date,EnergyConsump,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Saturday,Sunday,Temp1_South_Less,Temp2_South_Less,Temp3_South_Less,Temp4_South_Less,Temp1_South_Gr,Temp2_South_Gr,Temp3_South_Gr,Temp4_South_Gr
Center,FZSZOE27,2014-03-06,163791.85099999997,-0.8,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-07,162576.84399999992,3.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-08,153949.873,4.0,1.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-09,148935.626,4.5,2.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-03-10,148390.91899999997,7.5,4.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-03-11,159107.24,4.0,2.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-12,158326.77799999996,3.5,3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-13,157353.98500000004,4.5,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-14,157572.34100000001,3.5,2.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-15,150630.84200000003,1.5,0.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-16,150183.54,-1.8,-3.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-03-17,163847.57100000003,-4.5,-7.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-18,164488.87299999996,-5.0,-8.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-19,166793.08099999995,-2.5,-4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-20,166680.29699999996,-6.0,-4.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-21,165902.146,4.0,1.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-22,152648.599,5.5,2.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-23,150245.533,2.5,0.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-03-24,160123.186,5.6,2.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-25,158936.176,3.8,0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-26,154671.66299999997,3.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-27,157624.64100000003,2.5,1.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-28,157638.124,1.5,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-29,147048.828,1.0,3.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-30,146604.414,2.5,0.7,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-03-31,157921.36700000003,-0.5,-2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-01,156966.22500000003,0.5,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-02,156918.066,-2.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-03,156483.847,2.5,-0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-04,157312.10599999997,0.3,-2.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-05,147332.137,1.5,1.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-06,147646.627,3.2,-1.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-04-07,157356.38299999997,2.6,-1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-08,156272.19999999998,0.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-09,156391.86399999997,-0.8,-3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-10,155837.63900000002,1.0,-2.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-11,154242.512,4.5,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-12,146311.473,6.0,3.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-13,144153.691,8.5,3.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-04-14,152172.76799999995,8.0,4.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-15,151664.111,6.5,1.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-16,150684.42400000003,5.0,1.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-17,150454.96899999998,6.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-18,148990.30299999999,9.5,6.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-19,141845.554,8.0,6.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-20,136132.323,9.0,7.7,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-04-21,141437.57599999997,12.5,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-22,142578.083,13.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-23,142120.584,8.9,1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-24,143449.30099999998,5.4,2.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-25,142935.571,6.5,6.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-26,136455.855,8.5,5.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-27,131718.96,10.0,5.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-04-28,139896.805,10.5,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-29,140822.989,13.0,5.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-04-30,140117.12499999997,7.5,3.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-01,129856.936,4.5,1.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-05-02,129530.51000000001,4.3,1.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-05-03,132362.401,4.0,1.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-04,134586.53100000002,6.5,3.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-05-05,144334.905,6.0,3.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-06,144597.63900000002,4.5,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-07,145206.19400000005,4.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-08,149061.622,4.5,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-09,134969.471,10.8,7.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-05-10,130366.462,15.5,10.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-11,130517.75699999998,11.0,7.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-05-12,138846.83699999997,11.3,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-13,142630.331,15.5,8.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-14,140086.13999999998,7.5,5.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-15,139534.52699999997,8.2,3.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-16,136730.26600000003,8.5,5.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-17,126657.26700000004,12.8,10.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-18,123344.43699999999,16.5,14.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-05-19,129127.981,22.9,17.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-20,128111.876,25.2,21.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-21,129464.44000000002,22.5,18.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-22,131717.87500000003,18.5,17.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-23,128332.753,20.0,21.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-24,118843.13199999998,21.6,22.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-25,118115.16299999999,23.0,18.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-05-26,128830.51999999999,19.0,9.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-27,133377.67299999995,10.2,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-28,135409.877,8.7,8.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-29,137621.93900000004,11.5,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-30,135748.502,13.5,11.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-05-31,126198.63000000002,16.0,12.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-01,122249.92599999996,13.0,12.7,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-06-02,130897.98799999998,14.0,12.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-03,130761.03700000001,19.6,14.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-04,128330.24899999998,22.5,19.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-05,127556.414,21.7,21.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-06,126069.396,23.1,21.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-07,117871.55999999998,18.5,21.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-08,115909.17700000003,16.0,18.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-06-09,124343.519,17.5,12.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-10,125577.64799999997,14.0,9.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-11,125382.58800000003,13.5,11.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-12,116940.671,16.0,15.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-06-13,117197.50200000001,15.5,16.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-06-14,116208.61099999998,15.0,11.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-15,115628.80600000001,11.8,9.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-06-16,126933.4,12.5,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-17,130029.70599999999,8.3,6.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-18,128859.66999999998,8.5,8.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-19,129394.63900000001,13.0,11.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-20,129719.717,14.0,9.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-21,122956.19,11.0,9.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-22,119873.65299999999,11.0,9.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-06-23,127135.781,11.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-24,129696.19599999997,10.5,12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-25,131590.005,11.7,7.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-26,131339.146,10.5,8.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-27,131555.17700000003,10.5,10.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-28,120677.04299999998,12.0,11.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-06-29,119724.74600000001,14.0,13.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-06-30,131042.90400000001,16.0,12.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-01,132955.863,15.5,11.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-02,128562.72899999999,16.0,12.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-03,128058.564,15.5,13.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-04,127392.31300000004,15.5,14.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-05,117750.081,16.0,15.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-06,115789.555,16.0,16.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-07-07,125919.44100000002,19.7,19.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-08,124493.538,20.1,20.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-09,125556.40299999999,19.5,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-10,126391.01900000001,16.0,12.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-11,126249.248,14.5,14.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-12,116772.18999999999,17.0,16.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-13,115440.449,20.5,18.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-07-14,122022.505,23.5,21.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-15,125977.20000000003,23.0,21.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-16,124912.67299999998,20.5,20.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-17,126337.30300000001,19.5,19.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-18,124718.96900000003,20.0,19.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-19,117258.27099999998,20.9,20.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-20,115421.49,21.3,20.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-07-21,125970.83400000002,20.5,17.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-22,127113.23400000001,19.5,20.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-23,126393.449,20.0,22.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-24,124580.831,21.4,20.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-25,124943.929,19.5,22.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-26,117333.90000000002,23.5,23.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-27,117393.238,24.0,23.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-07-28,127483.82699999999,24.5,22.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-29,127408.815,24.0,21.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-30,127546.89000000003,22.5,18.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-07-31,127729.93799999998,26.0,20.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-01,125386.582,22.8,21.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-02,118238.506,21.0,20.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-03,116047.45400000001,21.5,19.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-08-04,126512.907,22.6,20.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-05,127323.771,22.5,20.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-06,126416.559,23.6,21.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-07,126815.88,24.0,21.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-08,126158.392,21.0,21.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-09,118911.80900000001,20.5,19.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-10,116796.76,21.5,20.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-08-11,127951.66999999998,22.0,20.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-12,127098.50999999998,22.0,18.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-13,128400.247,18.5,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-14,127208.342,16.5,16.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-15,127565.74800000004,17.5,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-16,118807.23800000003,18.0,15.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-17,118958.69799999997,16.0,14.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-08-18,128434.64400000003,17.0,14.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-19,128268.262,17.0,15.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-20,127486.84799999998,17.0,15.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-21,128568.98200000002,16.0,14.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-22,129690.93300000002,15.0,12.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-23,122321.74599999998,15.5,13.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-24,122193.92000000001,15.0,12.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-08-25,132634.611,15.0,12.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-26,131794.44600000003,14.5,14.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-27,132157.34300000002,12.5,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-28,132862.834,13.5,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-29,135404.132,11.7,11.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-30,125364.41100000001,10.9,9.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-08-31,122319.60999999999,10.2,9.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-09-01,135130.772,11.8,9.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-02,135152.145,11.0,11.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-03,136046.76599999997,12.5,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-04,137607.27099999998,15.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-05,135722.499,17.0,16.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-06,125663.58700000001,14.5,12.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-07,124418.12900000002,14.5,11.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-09-08,134089.71000000002,14.5,13.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-09,136154.13399999996,15.5,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-10,135026.238,16.5,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-11,136671.25400000002,18.0,14.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-12,138209.66799999998,16.0,13.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-13,129824.353,13.5,8.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-14,129377.50899999999,10.0,9.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-09-15,139222.54,11.5,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-16,141319.276,10.5,9.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-17,142738.779,11.5,9.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-18,143487.38000000003,11.0,11.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-19,142947.84399999995,14.0,11.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-20,135326.53900000002,14.0,12.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-21,133584.88799999998,13.0,13.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-09-22,145048.65600000002,13.0,6.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-23,147394.36599999998,8.5,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-24,149445.05799999996,6.5,2.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-25,151805.894,9.5,6.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-26,152901.459,10.0,10.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-27,140566.375,13.0,10.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-28,142456.057,12.5,9.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-09-29,152383.73699999996,13.5,8.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-09-30,151776.03699999998,9.5,4.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-01,149247.71300000002,5.5,2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-02,152374.52300000002,5.5,3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-03,155017.73199999996,8.5,5.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-04,146246.555,6.0,3.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-05,146229.15300000002,4.2,1.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-10-06,155817.555,4.0,3.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-07,158666.066,5.5,2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-08,158546.81,4.5,3.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-09,157200.78900000002,9.5,7.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-10,159082.72100000002,10.5,5.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-11,148627.744,11.0,4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-12,147333.547,9.0,4.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-10-13,158491.90099999998,7.7,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-14,159141.09199999998,6.5,2.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-15,159402.502,5.2,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-16,160156.26499999998,1.4,-2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-17,162823.897,0.5,-4.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-18,155596.59599999996,-0.2,-5.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-19,154496.409,-1.5,-1.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-10-20,165344.577,2.1,-0.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-21,168495.83900000004,1.0,-4.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-22,169656.66000000003,-3.1,-7.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-23,171413.19499999998,-3.5,-9.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-24,174767.84099999996,-3.5,-5.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-25,161469.69100000005,0.0,0.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-26,162583.29200000002,0.1,3.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-10-27,169226.366,5.5,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-28,169385.43,10.5,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-29,166624.03700000004,9.8,8.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-30,166942.738,5.9,5.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-10-31,165258.187,4.0,0.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-01,160286.25900000002,0.5,-5.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-02,161009.838,-0.4,-2.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-11-03,159248.672,4.1,5.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-11-04,157070.75400000002,8.2,8.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-11-05,164278.72,6.3,3.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-06,166331.096,2.5,-2.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-07,170206.23000000004,3.0,-3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-08,161085.75100000002,2.5,-3.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-09,157297.229,3.7,-0.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-11-10,166681.553,3.7,3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-11,165002.94400000002,6.2,5.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-12,166132.15300000002,7.1,3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-13,165682.892,3.8,-1.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-14,167263.082,1.5,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-15,160392.87999999998,1.3,-5.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-16,159837.47100000002,-1.3,-2.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-11-17,171541.094,-2.8,-1.5,,,,,,0.0,0.0,,,,,,,,
